id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
248,Gas and electric price rise,32 - Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
249,Inflation regarding ability to survive,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
250,Health,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
251,the economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
252,Cost of living crisis,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
253,Covid-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
254,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
255,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
256,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
257,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
258,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
259,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
260,environment,40,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
261,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
262,Poor justice system,14 - Crime,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
263,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
264,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
265,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
266,Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
267,Covid_19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
268,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
269,the economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
270,NHS waiting lists,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
271,The economy and cost of living,"32 for Living costs, 26 for Economy-general",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
272,Covid-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
273,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
274,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
275,COVID 19,48 (Coronavirus),19,0.9181052566446397,0.9134425890716767,0.9228045405031746
276,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
277,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
278,cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
279,It's government. Or lack of,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
280,To many immigrants living in uk,12 for Immigration,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
281,coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
282,the Covid vaccinations,48 for Coronavirus,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
283,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
284,NHS,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
285,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
286,The corrupt government,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
287,Immigrants,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
288,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
289,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
290,uk government corruption,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
291,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
292,Coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
293,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
294,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
295,Energy prices,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
296,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
297,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
298,Overpopulation,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
299,Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
300,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
301,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
302,Inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
303,Price increases,31 for Inflation,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
304,rising prices,31 for Inflation,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
305,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
306,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
307,Conservative Government,5,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
308,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
309,Migrants,12 for Immigration,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
310,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
311,Control of the pandemic,48 - Coronavirus,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
312,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
313,covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
314,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
315,Ecomomy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
316,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
317,N H S,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
318,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
319,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
320,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
321,Energy costs,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
322,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
323,inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
324,Covid-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
325,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
326,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
327,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
328,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
329,Rise in cost of living,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
330,cost of living,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
331,Civid,48 - Coronavirus,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
332,The economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
333,Inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
334,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
335,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
336,world instability initiated by Russia,22 for War,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
337,brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
338,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
339,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
340,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
341,The costs of covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
342,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
343,cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
344,Coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
345,Corruption in government,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
346,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
347,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
348,idiots running the country,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
349,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
350,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
351,Environmental,40,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
352,Coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
353,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
354,Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
355,Pandemic,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
356,Covid spread,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
357,Covid-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
358,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
359,War in Ukraine,22 - War,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
360,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
361,NHS,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
362,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
363,The economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
364,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
365,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
366,NHS is a disaster,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
367,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
368,Covid pandemic,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
369,The Brexit deal,15 for Europe,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
370,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
371,Cost of living rise,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
372,The cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
373,pandemic,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
374,cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
375,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
376,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
377,The cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
378,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
379,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
380,Economic recovery,26 - Economy-general,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
381,Climate Change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
382,Covid-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
383,Inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
384,THE ECONOMY,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
385,cost of living crisis,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
386,inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
387,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
388,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
389,Covid variant,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
390,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
391,price of energy,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
392,Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
393,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
394,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
395,immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
396,covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
397,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
398,Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
399,The cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
400,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
401,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
402,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
403,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
404,coronoa virus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
405,The failed government,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
406,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
407,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
408,Coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
409,COVD19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
410,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
411,The Conservative Government eroding democracy.,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
412,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
413,Affordability,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
414,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
415,climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
416,The destruction of the country's economy and morals due to the racism and stupidity of Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
417,Economic fallout from Brexit and CV19,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
418,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
419,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
420,Nhs,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
421,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
422,COVID-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
423,immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
424,Crime,"- ""The most important issue facing the country is the rising crime rates in our cities.""
- ""I am concerned about the increase in violent crimes and the lack of safety in our communities.""
- ""Crime is a major issue that needs to be addressed, especially in urban areas where it seems to be getting out of control.""",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
425,Coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
426,Lack of choice in medical alternatives within nhs,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
427,Inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
428,The various consequences of the virus,48 for Coronavirus,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
429,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
430,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
431,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
432,Energy prices,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
433,Cost of living crisis,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
434,Russia/Ukraine conflict,22 War,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
435,illegal migrants,12 for Immigration,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
436,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
437,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
438,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
439,Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
440,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
441,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
442,The government,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
443,Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
444,Conservative government,5,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
445,Global warming / Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
446,Covid 19 and the variants,48 - Coronavirus,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
447,cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
448,Violent crime,14,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
449,Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
450,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
451,Energy costs,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
452,Peak Oil / Energy crisis,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
453,COVID pandemic,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
454,ECONOMY RISING PRICES,31 for Inflation,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
455,economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
456,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
457,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
458,Financial,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
459,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
460,Corona,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
461,Brexit,15,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
462,costs of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
463,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
464,Inflation,31,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
465,Blocking the Police & Crime bill,14 - Crime,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
466,Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
467,COVID,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
468,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
469,Cost of living.,32 for Living costs.,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
470,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
471,Cost of living,32,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
472,Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
473,Covid19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
474,health - fighting the Corona virus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
475,Climate Change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
476,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
477,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
478,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
479,Covid 19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
480,Immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
481,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
482,covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
483,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
484,Corona virus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
485,NHS,1,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
486,Broken government promises and wasteful spending,"4 - Pol-neg i.e., complaints about politics",19,0.9181052566446397,0.9134425890716767,0.9228045405031746
487,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
488,Coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
489,coronavirus,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
490,Financial situations,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
491,The economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
492,Covid,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
493,Illegal immigration,12,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
494,Economy & cost of living,32 for Living costs,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
495,climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
496,Pandemic,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
497,Economy,26,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
498,Covid-19,48,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
499,Climate change,40 Environment,19,0.9181052566446397,0.9134425890716767,0.9228045405031746
0,Economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
1,Poor Government,"4 - Pol-neg i.e., complaints about politics",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
2,COVID 19,48 (Coronavirus),20,0.9181980899660678,0.9134689127815275,0.9230832601303929
3,immigration,12,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
4,The cost of living crisis,32 for Living costs,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
5,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
6,coved19,48 for Coronavirus,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
7,the economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
8,NHS,1,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
9,Cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
10,COVID,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
11,Cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
12,Global warming,40 Environment,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
13,Immigration,12,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
14,underfunded nhs,1,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
15,The economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
16,cost of living energy prices,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
17,Corruption in parliament,"4 - Pol-neg i.e., complaints about politics",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
18,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
19,COVID,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
20,War in Ukraine,22 for War,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
21,Brexit & Covid,"15, 48",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
22,the Ukraine conflict,22 for War,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
23,underlying health probems that have not been dealt with during the pandemic,1,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
24,Economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
25,Covid-19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
26,covid 19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
27,COVID-19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
28,Cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
29,Immigration,12,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
30,Cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
31,Brexit,15,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
32,immigration,12,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
33,The economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
34,crime,14,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
35,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
36,Cover 19 Indian strain,48 for Coronavirus,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
37,EU aggression,22 War,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
38,COVID 19,48 (Coronavirus),20,0.9181980899660678,0.9134689127815275,0.9230832601303929
39,rejoining the eu,15 for Europe,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
40,Recovery from Covid-19,48 - Coronavirus,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
41,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
42,Cost of Living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
43,Rising living costs,32 for Living costs,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
44,This lying cheating dishonest government,"4 - Pol-neg i.e., complaints about politics",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
45,illegal migrants,12 for Immigration,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
46,covie vir 19,48 for Coronavirus,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
47,Economic recovery,26 - Economy-general,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
48,Immigration,12,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
49,Corona virus pandemic,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
50,COVID,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
51,Virus,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
52,Cost of Living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
53,Climate change,40 Environment,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
54,Brexit,15,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
55,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
56,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
57,Covid hoax,48 for Coronavirus,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
58,Covid 19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
59,Rising prices,31 - Inflation,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
60,Pandemic,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
61,Covid 19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
62,NHS backlog,1,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
63,immigraation,12,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
64,Economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
65,Economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
66,Coronavirus,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
67,Cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
68,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
69,Recovering from Coronavirus,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
70,economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
71,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
72,COVID,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
73,Cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
74,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
75,price increases,31 for Inflation,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
76,covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
77,Covid-19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
78,Elitism and corruption,"4 - Pol-neg i.e., complaints about politics",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
79,SLEEZE,"4 - Pol-neg i.e., complaints about politics",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
80,Health crisis,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
81,Economy,26,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
82,cost of living,32,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
83,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
84,Covid 19,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
85,Covid,48,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
86,Incompetent & dishonest government,"4 - Pol-neg i.e., complaints about politics",20,0.9181980899660678,0.9134689127815275,0.9230832601303929
87,The Environment,40 - Environment,20,0.9181980899660678,0.9134689127815275,0.9230832601303929
