id,text,annotation,iteration,ka_mean,ka_lower,ka_upper
370,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
371,Rising prices for living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
372,illegal immigration,12,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
373,covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
374,The coronavirus pandemic,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
375,Pandemic,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
376,Cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
377,cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
378,Cost of Living,Living costs,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
379,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
380,cost of living going up,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
381,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
382,Pollution,40 Environment,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
383,COVID,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
384,Illegal immigrants,12,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
385,Covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
386,Economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
387,Economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
388,covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
389,Covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
390,Covid variant,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
391,cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
392,Price of oil,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
393,Increasing prices,32 - Living costs,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
394,COVID 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
395,Immigration,None,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
396,Covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
397,The cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
398,Cost of living crisis,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
399,climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
400,Immigration,None,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
401,The economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
402,Immigration,None,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
403,C0vid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
404,Cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
405,Climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
406,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
407,Brexit,15,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
408,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
409,COVID,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
410,immigration,"- ""Immigration""",16,0.9086022855109593,0.9034439853371031,0.9146114031941976
411,Immigration,None,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
412,The various consequences of the virus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
413,immigration,"- ""We need to address the immigration crisis and come up with fair and humane solutions.""
- ""Immigration policies need to be reformed to ensure national security and economic stability.""
- ""The influx of immigrants is putting a strain on our resources and infrastructure.""",16,0.9086022855109593,0.9034439853371031,0.9146114031941976
414,COVID,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
415,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
416,Climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
417,COVID-19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
418,Covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
419,The economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
420,COVID 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
421,Migration across the English Channel,12,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
422,covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
423,Energy costs,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
424,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
425,Cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
426,COVID-19,Respond 48 for Coronavirus,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
427,covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
428,Rising prices,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
429,Economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
430,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
431,Economic,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
432,Coronavirus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
433,Cost of Living,Living costs,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
434,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
435,economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
436,covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
437,Immigration,None,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
438,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
439,Coronavirus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
440,Climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
441,PANDEMIC,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
442,Cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
443,Fuel crisis,32 - Living costs,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
444,COVID,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
445,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
446,migrants,12,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
447,The economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
448,Covid-19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
449,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
450,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
451,brexit,15,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
452,Coronavirus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
453,Covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
454,Living costs,"- ""The rising cost of housing and healthcare is becoming unmanageable for many families.""
- ""I am struggling to make ends meet with the increasing prices of groceries and utilities.""
- ""I am worried about how I will be able to afford to send my children to college with the current cost of education.""",16,0.9086022855109593,0.9034439853371031,0.9146114031941976
455,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
456,Economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
457,Climate Change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
458,costs of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
459,Corona virus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
460,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
461,Climate chnage,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
462,Relationship with the EU,15,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
463,covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
464,Coronavirus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
465,Immigration,None,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
466,Immigration,N/A,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
467,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
468,Climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
469,the cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
470,economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
471,The economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
472,COVID-19,Respond 48 for Coronavirus,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
473,Economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
474,Economic recovery,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
475,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
476,Covid control,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
477,Cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
478,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
479,Migrants,12,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
480,Economic Loss due to Brexit,15,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
481,Economy,26,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
482,The continuing negative effects from brexit,15,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
483,coronavirus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
484,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
485,covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
486,COVID-19,Respond 48 for Coronavirus,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
487,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
488,Covid 19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
489,Covid 19 Omicron variant,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
490,Cost of living,32,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
491,Coronavirus,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
492,COVID-19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
493,Covid-19,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
494,The Brexit deal,15,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
495,Climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
496,pandemic,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
497,Climate change,40,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
498,Covid,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
499,covid restrictions,48,16,0.9086022855109593,0.9034439853371031,0.9146114031941976
0,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
1,Immigration,None,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
2,Overpopulation,40 Environment,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
3,cost of living energy prices,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
4,The cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
5,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
6,Covid 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
7,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
8,Coronarvius,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
9,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
10,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
11,Covid-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
12,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
13,coved19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
14,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
15,economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
16,Energy prices,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
17,Cost of living.,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
18,Covid-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
19,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
20,Pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
21,Global warming,40 Environment,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
22,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
23,illegal migrants,12,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
24,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
25,Covid-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
26,Covid 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
27,Financial situations,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
28,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
29,Corona virus pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
30,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
31,Economic recovery,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
32,eradicating Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
33,consequences of brexit/Russian aggression,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
34,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
35,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
36,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
37,immigration,N/A,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
38,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
39,Brexit.,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
40,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
41,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
42,Pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
43,Cost of Living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
44,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
45,Cost of Living,Living costs,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
46,Cost of living crisis,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
47,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
48,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
49,illegal immigration,12,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
50,Environment,"""The most important issue facing the country is the urgent need to address climate change and protect our environment for future generations.""",17,0.9088029955571805,0.9035986505672503,0.9143438873746931
51,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
52,COVID,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
53,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
54,Rising energy costs.,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
55,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
56,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
57,COVID 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
58,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
59,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
60,Inaction on climate change,40 Environment,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
61,Cv19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
62,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
63,the economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
64,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
65,omnicrom virus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
66,The economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
67,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
68,Cost of living and paying bills,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
69,ECONOMY RISING PRICES,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
70,Cost of living crisis,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
71,COVID-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
72,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
73,Covid 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
74,Financial,Living costs,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
75,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
76,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
77,The economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
78,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
79,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
80,Environmental,"""The most important issue facing the country is the urgent need to address climate change and protect our environment for future generations.""",17,0.9088029955571805,0.9035986505672503,0.9143438873746931
81,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
82,Covid 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
83,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
84,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
85,COVID-19,Respond 48 for Coronavirus,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
86,economic recovery,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
87,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
88,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
89,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
90,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
91,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
92,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
93,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
94,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
95,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
96,"Keeping covid at bay,unlocking the country",48 - Coronavirus,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
97,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
98,immigration,N/A,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
99,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
100,Environment,"- ""Climate change and protecting the environment for future generations.""
- ""The degradation of our natural resources and the impact of pollution on our planet.""
- ""I believe the most pressing issue is the need to address environmental issues such as deforestation and pollution.""",17,0.9088029955571805,0.9035986505672503,0.9143438873746931
101,Rising costs,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
102,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
103,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
104,Corona virus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
105,The cost of living crisis,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
106,Immigration,N/A,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
107,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
108,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
109,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
110,Covid 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
111,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
112,Corona,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
113,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
114,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
115,Economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
116,The pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
117,coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
118,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
119,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
120,The EU,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
121,The pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
122,Energy prices,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
123,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
124,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
125,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
126,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
127,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
128,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
129,Global warming / Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
130,Coping with Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
131,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
132,COVID-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
133,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
134,COVID,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
135,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
136,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
137,Immigration,N/A,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
138,Immigration,N/A,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
139,Covid 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
140,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
141,Broken government promises and wasteful spending,26 - Economy-general,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
142,COVID pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
143,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
144,climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
145,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
146,economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
147,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
148,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
149,Covid19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
150,Covid-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
151,COVID,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
152,Recovery from covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
153,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
154,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
155,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
156,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
157,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
158,rising prices,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
159,Immigration,None,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
160,COVID-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
161,Imigrants,12,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
162,rising prices/cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
163,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
164,corona virus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
165,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
166,Gas and electric price rise,32 - Living costs,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
167,Cost of living,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
168,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
169,COVID,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
170,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
171,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
172,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
173,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
174,immigration,12,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
175,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
176,N.Ireland Protocol,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
177,cost of living crisis,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
178,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
179,the new covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
180,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
181,Covid-19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
182,COVID 19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
183,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
184,"Rising prices in electricity, petrol etc",32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
185,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
186,Climate change,40,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
187,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
188,COVID,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
189,coronoa virus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
190,immigration,12,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
191,Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
192,Brexit,15,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
193,Ecomomy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
194,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
195,THE ECONOMY,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
196,Recovering from Coronavirus,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
197,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
198,The rising cost of living,32 - Living costs,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
199,Energy prices,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
200,dealing with the pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
201,covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
202,Recovery from pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
203,Overpopulation,40 Environment,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
204,the Covid vaccinations,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
205,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
206,economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
207,Pandemic,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
208,Household bills,32,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
209,Immigrants,12,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
210,Climate emergency,40 Environment,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
211,economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
212,the economy,26,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
213,Immigration,None,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
214,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
215,Covid,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
216,COVID,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
217,Lockdown,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
218,Covid_19,48,17,0.9088029955571805,0.9035986505672503,0.9143438873746931
